state,zipcode,ethnicity,income,age,sex,education,marriage,children,party
IA,50629,30,20,50,1,30,3,30,0
IA,50641,30,20,50,2,31,0,30,0
IA,50644,30,20,50,1,31,1,30,2
IA,50641,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,31,2,30,0
IA,52210,30,21,100,1,31,2,30,2
IA,50629,30,21,100,2,30,1,30,0
IA,50641,30,21,100,1,30,1,30,2
IA,50648,30,20,100,2,31,2,30,1
IA,50648,30,20,50,2,31,1,30,1
IA,50648,30,21,100,1,31,2,30,2
IA,50644,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,31,3,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,50606,30,20,100,2,30,2,30,1
IA,52326,30,20,100,1,31,2,30,2
IA,50644,30,21,100,1,31,3,30,2
IA,50644,30,20,100,1,31,2,30,2
IA,50681,30,21,50,2,30,2,30,0
IA,50644,30,20,100,2,30,2,30,2
IA,50662,30,20,100,2,31,0,30,1
IA,50671,30,20,100,2,31,0,30,0
IA,50629,30,20,100,2,30,3,30,0
IA,50650,30,21,100,2,31,1,30,1
IA,50644,30,21,50,1,30,2,30,0
IA,50655,30,21,50,1,31,0,30,0
IA,52329,30,20,100,2,30,0,30,0
IA,50648,30,20,50,1,31,2,30,2
IA,50682,30,21,100,1,31,0,30,2
IA,50682,30,21,50,2,31,2,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,52147,30,21,100,1,30,0,30,0
IA,52326,30,20,100,2,31,2,30,1
IA,50648,30,20,100,2,31,2,30,2
IA,50650,30,20,100,1,31,2,30,0
IA,50682,30,20,100,1,31,2,30,1
IA,50648,30,21,100,2,31,2,30,0
IA,50644,30,21,100,2,30,2,30,1
IA,50654,30,20,100,1,31,2,30,1
IA,50648,30,20,100,1,31,2,30,0
IA,50641,30,21,100,2,31,2,30,0
IA,52326,30,20,50,2,30,2,30,0
IA,50648,30,21,100,1,30,1,30,2
IA,50629,30,20,50,2,30,2,30,0
IA,50607,30,20,100,1,30,1,30,2
IA,50607,30,20,50,2,31,2,30,0
IA,50648,30,20,100,1,30,2,30,1
IA,50650,30,20,50,2,30,1,30,0
IA,50629,30,21,50,1,30,0,30,0
IA,50681,30,20,100,2,31,1,30,1
IA,50629,30,21,100,2,31,2,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,30,1,30,0
IA,50644,30,21,100,2,30,2,30,0
IA,50629,30,21,100,2,31,2,30,1
IA,50644,30,21,50,1,30,2,30,0
IA,50607,30,21,50,2,31,2,30,0
IA,50641,30,20,100,2,31,2,30,1
IA,50648,30,21,50,2,31,1,30,1
IA,50648,30,21,100,1,31,1,30,0
IA,50662,30,21,100,1,31,1,30,1
IA,50606,30,21,100,1,31,2,30,1
IA,50629,30,20,100,1,30,0,30,2
IA,50629,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,30,1,30,1
IA,52210,30,20,100,2,31,2,30,0
IA,52210,30,20,100,1,31,2,30,2
IA,50644,30,21,100,1,31,1,30,0
IA,50607,30,21,100,2,30,1,30,0
IA,50644,30,21,100,2,30,0,30,2
IA,50644,30,20,100,1,31,2,30,1
IA,50654,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,30,3,30,0
IA,50641,30,21,100,1,30,1,30,0
IA,50607,30,20,50,1,31,2,30,0
IA,50681,30,20,100,1,30,3,30,1
IA,52142,30,20,100,1,30,1,30,0
IA,50644,30,20,100,1,31,3,30,2
IA,50650,30,21,100,1,30,0,30,0
IA,50682,30,20,50,1,31,2,30,0
IA,50629,30,20,100,2,31,3,30,0
IA,50655,30,20,100,1,31,1,30,0
IA,50641,30,21,100,1,30,1,30,2
IA,50648,30,20,50,1,31,1,30,2
IA,50607,30,21,50,2,31,2,30,2
IA,50607,30,21,50,2,30,2,30,2
IA,52147,30,21,100,1,31,2,30,2
IA,50644,30,20,100,1,31,2,30,1
IA,50682,30,21,100,2,31,2,30,1
IA,50607,30,20,100,1,30,3,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,50674,30,21,100,1,30,1,30,0
IA,52326,30,20,50,2,31,1,30,0
IA,50629,30,20,50,1,31,1,30,0
IA,50655,30,20,50,2,31,3,30,0
IA,50648,30,20,100,2,31,3,30,1
IA,50644,30,20,50,2,31,3,30,0
IA,50648,30,20,50,2,31,0,30,2
IA,50662,30,20,100,1,30,1,30,1
IA,50681,30,20,100,1,31,2,30,0
IA,50674,30,21,100,1,30,2,30,2
IA,50681,30,20,100,2,31,2,30,1
IA,50641,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,30,1,30,0
IA,50648,30,20,100,2,30,2,30,1
IA,50641,30,20,100,2,31,3,30,2
IA,50629,30,20,100,1,30,0,30,1
IA,50606,30,21,100,2,31,2,30,2
IA,50629,30,20,50,1,31,2,30,0
IA,50662,30,21,50,1,31,1,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50648,30,20,50,1,31,2,30,0
IA,50629,30,20,100,2,30,2,30,0
IA,50641,30,21,50,2,31,2,30,1
IA,50648,30,20,100,1,30,1,30,0
IA,50629,30,20,100,2,31,1,30,0
IA,50629,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,31,3,30,0
IA,52210,30,21,100,2,30,0,30,1
IA,50648,30,20,100,1,31,2,30,0
IA,50606,30,21,50,2,31,2,30,1
IA,50648,30,21,50,1,31,2,30,0
IA,50648,30,20,50,2,31,1,30,0
IA,50682,30,20,100,1,31,3,30,0
IA,52142,30,20,100,1,31,3,30,2
IA,50681,30,20,100,1,31,2,30,2
IA,50606,30,20,100,2,30,3,30,1
IA,50648,30,20,100,2,31,0,30,0
IA,50648,30,21,100,2,30,2,30,1
IA,50648,30,20,100,1,31,2,30,2
IA,50629,30,20,100,2,30,1,30,1
IA,50644,30,21,100,2,31,1,30,1
IA,52210,30,20,100,2,31,2,30,2
IA,50682,30,20,100,1,30,0,30,0
IA,50648,30,20,50,2,31,3,30,0
IA,50606,30,20,100,1,31,2,30,2
IA,50648,30,21,50,1,31,1,30,0
IA,50648,30,20,50,2,30,1,30,1
IA,52210,30,20,50,1,31,1,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,50674,30,21,100,1,31,2,30,0
IA,50674,30,20,100,1,31,2,30,0
IA,50644,30,21,100,1,30,1,30,0
IA,50682,30,21,100,2,30,2,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,31,2,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50650,30,21,50,2,30,3,30,0
IA,50641,30,20,100,2,30,2,30,0
IA,50629,30,20,100,2,31,2,30,0
IA,50648,30,21,50,2,31,2,30,0
IA,50644,30,21,100,1,31,2,30,0
IA,52210,30,20,100,1,31,1,30,2
IA,50650,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,30,3,30,0
IA,50682,30,21,100,1,31,1,30,0
IA,50671,30,20,100,2,31,2,30,1
IA,50629,30,21,100,1,30,1,30,0
IA,50644,30,21,100,2,31,0,30,2
IA,50648,30,20,50,2,30,1,30,0
IA,50641,30,21,100,2,30,2,30,2
IA,50655,30,20,50,1,30,2,30,1
IA,50644,30,21,50,2,30,3,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,50648,30,21,100,1,31,1,30,2
IA,50648,30,21,100,2,31,1,30,0
IA,50629,30,20,100,1,30,1,30,2
IA,50655,30,20,100,1,31,1,30,1
IA,50629,30,20,100,1,31,2,30,0
IA,50681,30,21,50,1,30,1,30,2
IA,50641,30,21,50,1,31,2,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,52164,30,21,100,2,31,2,30,0
IA,50648,30,20,100,1,30,0,30,2
IA,50648,30,20,100,1,31,1,30,0
IA,50650,30,21,100,2,31,1,30,2
IA,50644,30,20,100,1,31,2,30,0
IA,50607,30,20,100,1,31,2,30,0
IA,50648,30,20,100,2,31,1,30,2
IA,50648,30,21,100,2,31,2,30,0
IA,50648,30,20,50,1,31,2,30,0
IA,52326,30,20,50,2,31,3,30,2
IA,50648,30,21,100,1,30,2,30,2
IA,50629,30,21,100,1,31,2,30,2
IA,50629,30,20,100,1,31,2,30,2
IA,50606,30,20,100,2,31,2,30,0
IA,50644,30,21,100,1,31,1,30,0
IA,50682,30,21,100,1,30,2,30,0
IA,50682,30,20,100,1,31,2,30,2
IA,50648,30,20,100,2,31,1,30,0
IA,50644,30,20,100,1,31,1,30,0
IA,50662,30,20,100,1,30,1,30,0
IA,50644,30,20,50,1,31,2,30,0
IA,50650,30,20,100,2,31,3,30,0
IA,50682,30,20,100,1,31,2,30,2
IA,52142,30,20,100,2,30,2,30,0
IA,50648,30,21,50,1,30,2,30,0
IA,50629,30,21,100,1,31,1,30,1
IA,50606,30,21,100,2,31,2,30,0
IA,50606,30,20,100,2,31,2,30,0
IA,50648,30,21,100,1,30,2,30,1
IA,52326,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,31,2,30,1
IA,52326,30,20,100,1,31,1,30,0
IA,50629,30,21,50,1,30,2,30,0
IA,50674,30,20,50,2,31,2,30,2
IA,50606,30,20,100,1,31,2,30,0
IA,50648,30,20,50,2,31,1,30,0
IA,50606,30,20,100,2,30,2,30,0
IA,50648,30,20,50,2,31,2,30,0
IA,50655,30,20,100,1,31,1,30,1
IA,50681,30,21,100,1,31,2,30,2
IA,50648,30,21,100,1,30,2,30,0
IA,50644,30,20,100,1,31,2,30,2
IA,50682,30,20,100,1,30,1,30,2
IA,50681,30,21,50,2,30,2,30,2
IA,50662,30,20,100,1,31,2,30,1
IA,50629,30,20,100,1,30,1,30,0
IA,50606,30,20,100,1,31,2,30,2
IA,50655,30,20,100,2,31,0,30,2
IA,52329,30,20,100,1,30,1,30,0
IA,50607,30,20,50,2,31,2,30,0
IA,50650,30,20,50,1,31,2,30,0
IA,50641,30,20,50,1,31,2,30,0
IA,50648,30,21,100,2,31,2,30,1
IA,50662,30,20,100,2,31,1,30,1
IA,52164,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,30,1,30,2
IA,50644,30,21,100,2,30,2,30,0
IA,50648,30,20,100,1,30,1,30,2
IA,50648,30,20,100,2,31,2,30,2
IA,50644,30,20,100,1,30,1,30,2
IA,50648,30,21,100,1,30,2,30,0
IA,50648,30,20,50,1,31,0,30,0
IA,50641,30,20,50,2,31,2,30,0
IA,50648,30,21,50,2,31,1,30,0
IA,50650,30,21,50,2,31,2,30,0
IA,50674,30,20,50,1,30,2,30,0
IA,50648,30,21,100,2,31,2,30,1
IA,50682,30,21,50,2,30,2,30,0
IA,52326,30,20,50,2,31,1,30,1
IA,50650,30,20,100,1,31,1,30,0
IA,50650,30,20,100,1,31,2,30,0
IA,50607,30,20,100,2,31,1,30,0
IA,52210,30,21,100,1,31,1,30,1
IA,50644,30,20,100,2,30,3,30,0
IA,50654,30,20,100,1,31,1,30,0
IA,50648,30,20,100,1,31,2,30,2
IA,50682,30,21,100,1,31,2,30,0
IA,50650,30,20,50,1,30,1,30,2
IA,50682,30,21,50,1,31,3,30,1
IA,50671,30,21,50,1,31,1,30,0
IA,50648,30,20,100,2,30,2,30,0
IA,50606,30,20,100,1,30,2,30,2
IA,50655,30,21,100,2,30,3,30,2
IA,50629,30,20,100,2,31,1,30,0
IA,50648,30,20,100,1,31,3,30,0
IA,50644,30,20,100,2,31,3,30,2
IA,50644,30,20,100,2,31,1,30,0
IA,50606,30,21,100,2,31,0,30,2
IA,50644,30,20,100,1,30,2,30,2
IA,50648,30,20,50,1,31,2,30,0
IA,50655,30,20,100,1,30,1,30,2
IA,50648,30,20,100,1,31,2,30,0
IA,50648,30,20,100,1,31,2,30,1
IA,50650,30,21,50,2,30,1,30,0
IA,50682,30,20,100,2,31,1,30,0
IA,50648,30,20,50,1,31,2,30,2
IA,50682,30,20,100,2,31,1,30,0
IA,50682,30,20,100,1,31,2,30,1
IA,50655,30,20,100,1,31,2,30,0
IA,50644,30,21,100,2,30,1,30,2
IA,50644,30,21,100,1,30,1,30,2
IA,50644,30,20,100,1,31,2,30,1
IA,50662,30,21,100,1,31,3,30,0
IA,50662,30,20,50,1,31,2,30,2
IA,50648,30,20,100,1,31,2,30,1
IA,50674,30,20,50,1,31,2,30,0
IA,50682,30,20,100,1,31,2,30,0
IA,50648,30,20,50,2,31,1,30,0
IA,50674,30,20,100,1,31,2,30,1
IA,50644,30,20,100,1,31,2,30,2
IA,50641,30,21,100,2,30,1,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,50682,30,20,100,1,31,2,30,1
IA,50682,30,20,100,1,31,2,30,2
IA,50644,30,21,100,2,31,1,30,1
IA,50641,30,20,50,1,31,2,30,2
IA,50662,30,20,50,2,30,2,30,1
IA,50674,30,20,100,1,31,1,30,1
IA,50655,30,20,100,1,30,2,30,1
IA,50650,30,21,50,1,31,2,30,2
IA,50648,30,20,100,1,31,2,30,2
IA,50629,30,20,100,1,31,1,30,0
IA,50662,30,21,100,1,31,0,30,1
IA,50654,30,20,100,2,31,1,30,0
IA,50648,30,20,100,1,31,0,30,2
IA,50671,30,21,100,1,30,1,30,2
IA,50648,30,21,100,1,31,1,30,0
IA,50644,30,20,50,1,30,2,30,1
IA,50648,30,20,50,2,31,2,30,2
IA,50662,30,21,100,1,31,1,30,0
IA,50662,30,20,100,2,31,1,30,1
IA,50650,30,21,100,1,30,1,30,2
IA,50629,30,20,100,2,31,2,30,0
IA,50644,30,20,100,2,31,2,30,0
IA,50644,30,20,100,2,31,0,30,1
IA,50629,30,21,100,2,31,2,30,0
IA,50648,30,20,100,2,31,2,30,1
IA,50648,30,20,100,1,31,2,30,0
IA,50641,30,20,100,2,31,0,30,0
IA,50641,30,20,100,2,30,0,30,0
IA,50648,30,20,50,2,31,1,30,1
IA,50629,30,20,100,1,31,2,30,0
IA,50629,30,20,100,1,30,1,30,0
IA,52142,30,21,100,1,30,1,30,2
IA,52164,30,20,100,2,30,1,30,0
IA,50671,30,20,100,1,31,3,30,0
IA,50629,30,21,100,2,30,2,30,0
IA,52326,30,21,100,2,31,3,30,0
IA,50648,30,21,100,1,31,2,30,0
IA,50682,30,20,100,2,30,3,30,1
IA,50650,30,21,100,2,30,1,30,1
IA,50682,30,20,100,1,30,2,30,2
IA,52210,30,21,100,2,31,2,30,1
IA,50644,30,20,100,2,31,1,30,1
IA,50606,30,21,100,1,31,1,30,1
IA,50644,30,21,50,2,31,1,30,0
IA,50671,30,20,50,2,31,1,30,2
IA,50682,30,21,100,2,31,2,30,1
IA,50671,30,20,100,2,30,2,30,0
IA,50629,30,21,100,2,31,2,30,1
IA,50682,30,20,100,1,30,1,30,0
IA,50682,30,21,100,2,30,2,30,1
IA,50644,30,20,100,2,31,2,30,0
IA,50648,30,20,100,2,31,3,30,2
IA,50682,30,21,100,2,30,1,30,1
IA,50607,30,20,50,1,31,2,30,0
IA,50650,30,20,50,2,31,3,30,1
IA,50644,30,21,50,1,31,2,30,0
IA,50648,30,20,50,1,31,2,30,0
IA,50648,30,20,50,1,31,1,30,0
IA,50655,30,20,100,2,31,0,30,2
IA,50629,30,20,100,2,30,2,30,1
IA,50682,30,20,100,2,31,2,30,2
IA,52326,30,20,100,1,30,1,30,0
IA,50607,30,21,100,2,30,1,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,50641,30,20,100,2,31,3,30,0
IA,50655,30,21,50,2,30,2,30,0
IA,50641,30,21,100,1,30,1,30,0
IA,50674,30,20,50,1,31,2,30,2
IA,50641,30,21,50,1,30,2,30,1
IA,50648,30,20,50,2,31,1,30,0
IA,50644,30,20,50,1,30,2,30,0
IA,50644,30,21,100,2,30,1,30,0
IA,50629,30,21,100,1,30,3,30,0
IA,50641,30,20,100,1,31,1,30,0
IA,52210,30,20,100,2,31,2,30,2
IA,50671,30,20,100,1,31,2,30,2
IA,50654,30,21,100,1,30,1,30,0
IA,50644,30,21,100,1,30,1,30,0
IA,50682,30,20,100,2,30,2,30,2
IA,50641,30,20,50,1,30,2,30,1
IA,50648,30,21,100,1,31,2,30,0
IA,50641,30,20,100,1,31,2,30,2
IA,50681,30,21,100,1,31,0,30,1
IA,50644,30,20,100,1,30,1,30,0
IA,50648,30,20,100,1,31,2,30,0
IA,50662,30,21,50,2,30,2,30,2
IA,52210,30,20,50,1,31,2,30,1
IA,50682,30,21,50,1,31,0,30,0
IA,50648,30,20,50,2,31,1,30,0
IA,50648,30,20,50,2,31,1,30,0
IA,50662,30,20,100,2,31,3,30,1
IA,50606,30,20,100,2,31,2,30,0
IA,50629,30,21,100,1,31,2,30,1
IA,50682,30,21,100,1,30,3,30,0
IA,50648,30,20,100,2,30,0,30,2
IA,52326,30,20,100,2,31,3,30,0
IA,50644,30,21,100,2,31,2,30,1
IA,50682,30,21,100,1,31,2,30,1
IA,50607,30,21,50,1,31,2,30,1
IA,50648,30,20,50,2,31,2,30,0
IA,50607,30,20,50,1,31,2,30,1
IA,50682,30,20,50,1,31,2,30,2
IA,50648,30,20,50,1,31,2,30,0
IA,50655,30,20,100,1,30,1,30,2
IA,50682,30,20,100,1,31,2,30,0
IA,50607,30,21,100,1,31,2,30,0
IA,50644,30,20,100,1,30,0,30,2
IA,50648,30,21,100,1,31,2,30,1
IA,50648,30,20,100,1,31,2,30,0
IA,50644,30,20,100,1,30,2,30,2
IA,50644,30,20,100,1,31,2,30,0
IA,50662,30,20,100,1,31,1,30,2
IA,50648,30,20,50,1,31,2,30,0
IA,50662,30,21,100,1,30,2,30,2
IA,50641,30,20,50,1,30,2,30,0
IA,50644,30,20,50,1,31,1,30,0
IA,50648,30,20,100,1,31,2,30,2
IA,50641,30,20,100,2,31,1,30,0
IA,50644,30,21,100,2,30,1,30,2
IA,50682,30,21,100,2,31,2,30,1
IA,52326,30,20,100,2,31,2,30,1
IA,50641,30,21,100,1,31,1,30,0
IA,50607,30,20,100,1,31,2,30,0
IA,50629,30,21,100,1,31,2,30,2
IA,50681,30,21,100,1,31,1,30,0
IA,50629,30,20,50,1,31,2,30,0
IA,52210,30,20,50,2,31,2,30,0
IA,50644,30,21,50,2,30,2,30,2
IA,50644,30,20,50,2,30,2,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,50644,30,21,50,2,30,2,30,0
IA,50606,30,21,100,2,30,2,30,0
IA,50641,30,21,100,1,30,1,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,50648,30,21,100,1,31,1,30,1
IA,50644,30,21,100,2,31,2,30,1
IA,50644,30,21,100,2,30,2,30,2
IA,50682,30,21,100,2,30,1,30,0
IA,50606,30,21,100,1,30,1,30,2
IA,50648,30,20,100,2,31,3,30,0
IA,50641,30,21,100,1,30,2,30,0
IA,50654,30,20,100,1,31,2,30,0
IA,52210,30,20,100,1,31,2,30,1
IA,50644,30,20,100,1,31,1,30,0
IA,50682,30,20,100,1,31,2,30,2
IA,50644,30,20,100,1,31,2,30,0
IA,50644,30,20,100,2,30,2,30,0
IA,50629,30,20,50,2,30,2,30,0
IA,50606,30,20,50,2,31,2,30,0
IA,50648,30,20,100,2,30,2,30,0
IA,50644,30,20,100,1,30,0,30,2
IA,52210,30,20,100,1,30,2,30,0
IA,52210,30,20,50,2,31,2,30,0
IA,50662,30,21,100,1,30,1,30,1
IA,50682,30,20,100,2,31,3,30,2
IA,50641,30,21,100,2,30,1,30,2
IA,52164,30,20,100,1,30,0,30,0
IA,50650,30,20,100,2,30,0,30,0
IA,50682,30,21,100,2,30,1,30,0
IA,50641,30,20,100,2,30,0,30,2
IA,52329,30,20,100,1,31,3,30,1
IA,50644,30,20,100,1,30,3,30,2
IA,52326,30,21,100,2,30,0,30,1
IA,50655,30,21,50,1,31,0,30,0
IA,50648,30,20,50,1,31,2,30,0
IA,50629,30,20,100,2,31,2,30,0
IA,50662,30,20,100,2,30,1,30,2
IA,50682,30,21,100,1,30,2,30,2
IA,50648,30,21,100,1,31,2,30,2
IA,50650,30,21,100,1,31,2,30,1
IA,50648,30,21,100,2,31,3,30,0
IA,50629,30,21,50,2,31,2,30,0
IA,50629,30,20,50,2,31,1,30,2
IA,52210,30,21,100,1,31,2,30,0
IA,50644,30,20,50,1,30,0,30,1
IA,50644,30,21,100,1,30,2,30,2
IA,50648,30,20,50,1,30,3,30,0
IA,52210,30,20,50,2,31,2,30,0
IA,50681,30,20,100,2,31,1,30,2
IA,50629,30,20,100,1,30,0,30,1
IA,50644,30,20,100,1,30,0,30,1
IA,50607,30,20,100,1,31,3,30,0
IA,50644,30,21,100,2,31,2,30,2
IA,50641,30,20,100,2,31,2,30,0
IA,50644,30,20,100,1,31,3,30,0
IA,50606,30,20,100,1,31,2,30,2
IA,50648,30,20,100,1,31,1,30,0
IA,50644,30,21,100,2,31,0,30,1
IA,50650,30,20,100,1,30,0,30,0
IA,52210,30,20,100,2,31,1,30,0
IA,52326,30,20,50,2,31,3,30,0
IA,50641,30,20,100,2,30,2,30,0
IA,50648,30,20,100,2,30,2,30,0
IA,50629,30,21,100,2,30,1,30,2
IA,50648,30,21,100,2,30,1,30,2
IA,50629,30,20,100,2,31,1,30,1
IA,50648,30,21,100,2,30,1,30,0
IA,50648,30,21,100,2,31,2,30,0
IA,52326,30,20,100,1,30,1,30,2
IA,50629,30,21,100,1,30,1,30,2
IA,50648,30,20,100,1,30,1,30,0
IA,50648,30,20,100,1,31,2,30,1
IA,52142,30,20,100,2,31,1,30,1
IA,52326,30,20,100,2,31,2,30,0
IA,50650,30,20,50,1,30,1,30,0
IA,50629,30,20,50,1,31,0,30,0
IA,50681,30,20,50,1,31,2,30,0
IA,50629,30,20,100,2,31,1,30,0
IA,50682,30,20,100,2,31,2,30,0
IA,50648,30,20,100,1,31,2,30,1
IA,50607,30,20,100,1,31,2,30,1
IA,52210,30,20,50,2,30,2,30,0
IA,50644,30,20,100,1,31,2,30,1
IA,50671,30,20,100,1,31,2,30,0
IA,50641,30,20,100,1,31,2,30,1
IA,50629,30,20,100,2,31,1,30,1
IA,50648,30,20,100,2,31,2,30,1
IA,50674,30,21,50,1,31,1,30,0
IA,50662,30,21,100,2,30,1,30,0
IA,50648,30,20,50,1,31,2,30,2
IA,50648,30,20,100,1,30,1,30,0
IA,50629,30,20,50,1,31,2,30,2
IA,50629,30,20,50,1,31,2,30,0
IA,50648,30,20,50,2,30,2,30,0
IA,50648,30,20,100,1,30,0,30,2
IA,50682,30,21,100,1,31,2,30,0
IA,50682,30,20,100,2,31,3,30,1
IA,50644,30,20,100,1,30,1,30,2
IA,50681,30,21,100,1,31,2,30,1
IA,52326,30,21,100,1,31,2,30,0
IA,50641,30,20,50,2,31,1,30,2
IA,50662,30,20,100,1,31,1,30,2
IA,50648,30,20,50,1,31,1,30,0
IA,50644,30,20,100,2,31,2,30,0
IA,50641,30,21,100,2,31,3,30,1
IA,50662,30,20,100,1,31,2,30,0
IA,50681,30,20,100,1,31,2,30,0
IA,50655,30,21,100,2,31,2,30,0
IA,50655,30,21,100,1,30,1,30,0
IA,50674,30,21,100,2,30,1,30,0
IA,50607,30,20,100,1,31,2,30,0
IA,50641,30,20,100,1,31,2,30,0
IA,52329,30,20,100,2,30,2,30,0
IA,50648,30,20,100,1,30,2,30,0
IA,50662,30,20,100,1,31,1,30,1
IA,50644,30,21,100,2,30,2,30,0
IA,50648,30,20,100,2,31,2,30,0
IA,52142,30,21,100,1,31,1,30,0
IA,50682,30,21,100,1,30,1,30,0
IA,50629,30,20,100,1,30,1,30,0
IA,50648,30,20,100,1,30,1,30,0
IA,50644,30,20,100,1,31,2,30,1
IA,50644,30,21,100,1,31,1,30,2
IA,50644,30,20,100,1,30,1,30,0
IA,52142,30,20,50,1,31,2,30,2
IA,50681,30,20,100,1,30,1,30,2
IA,50606,30,20,100,1,31,2,30,0
IA,50682,30,20,100,1,30,2,30,2
IA,50629,30,20,100,1,30,1,30,1
IA,50655,30,20,100,2,31,0,30,0
IA,50629,30,20,100,1,31,2,30,0
IA,50644,30,21,100,2,30,1,30,1
IA,50648,30,20,100,2,31,2,30,0
IA,50654,30,20,50,1,30,2,30,2
IA,50644,30,21,100,1,31,2,30,1
IA,52403,30,20,100,1,31,3,30,1
IA,52233,30,21,100,1,31,1,30,0
IA,52328,30,20,100,1,30,1,30,1
IA,52233,30,20,100,2,31,0,30,2
IA,52233,30,20,100,1,30,1,30,2
IA,52233,30,20,100,2,30,1,30,0
IA,52233,30,20,50,2,31,1,30,1
IA,52328,30,20,50,2,31,0,30,1
IA,52233,30,20,100,1,31,2,30,1
IA,52328,30,20,50,2,30,2,30,2
IA,52328,30,20,50,2,31,3,30,0
IA,52233,30,21,50,2,31,2,30,0
IA,52328,30,21,100,1,30,0,30,2
IA,52233,30,20,100,1,31,2,30,2
IA,52328,30,21,100,1,30,1,30,2
IA,52233,30,20,100,2,31,0,30,1
IA,52233,30,20,50,2,31,1,30,0
IA,52233,30,20,100,1,31,2,30,0
IA,52233,30,20,100,2,31,1,30,0
IA,52233,30,20,100,1,31,2,30,0
IA,52233,30,20,100,1,30,1,30,2
IA,52328,30,21,50,2,31,2,30,1
IA,52328,30,20,50,2,31,2,30,0
IA,52328,30,20,50,2,30,2,30,2
IA,52233,30,20,100,2,31,2,30,0
IA,52328,30,20,100,2,31,2,30,2
IA,52328,30,20,50,1,31,1,30,1
IA,52233,30,20,50,2,31,2,30,0
IA,52233,30,20,100,1,31,2,30,0
IA,52233,30,20,100,1,31,2,30,2
IA,52233,30,21,100,1,31,1,30,0
IA,52233,30,20,100,2,31,0,30,1
IA,52233,30,20,50,2,31,1,30,0
IA,52233,30,21,50,1,30,2,30,0
IA,52328,30,21,50,2,30,2,30,1
IA,52328,30,20,100,1,30,0,30,0
IA,52233,30,21,100,2,30,2,30,2
IA,52233,30,21,100,2,31,0,30,1
IA,52233,30,20,50,1,30,0,30,0
IA,52233,30,21,50,2,30,1,30,1
IA,52328,30,21,50,1,30,2,30,2
IA,52233,30,20,100,1,31,2,30,0
IA,52328,30,21,50,1,31,2,30,1
IA,52328,30,20,50,2,31,2,30,2
IA,52328,30,21,50,2,30,3,30,2
IA,52233,30,20,100,1,31,2,30,2
IA,52233,30,20,100,2,31,1,30,1
IA,52328,30,20,50,1,30,1,30,2
IA,52233,30,20,100,2,31,3,30,0
IA,52233,30,20,100,1,31,1,30,2
IA,52411,30,20,100,1,31,3,30,0
IA,52233,30,21,100,1,30,2,30,0
IA,52328,30,20,50,2,30,0,30,2
IA,52233,30,20,100,1,30,1,30,1
IA,52233,30,20,100,2,30,0,30,2
IA,52328,30,20,100,1,30,1,30,2
IA,52233,30,21,100,2,31,2,30,1
IA,52233,30,20,100,1,31,0,30,0
IA,52233,30,21,100,2,31,2,30,0
IA,52233,30,20,100,1,30,1,30,0
IA,52233,30,20,50,1,31,2,30,2
IA,52233,30,20,100,2,31,3,30,1
IA,52233,30,20,50,1,30,3,30,0
IA,52233,30,20,50,2,31,1,30,0
IA,52233,30,20,100,2,30,2,30,0
IA,52233,30,20,100,1,30,1,30,0
IA,52328,30,20,100,2,31,2,30,1
IA,52233,30,20,100,1,31,2,30,2
IA,52233,30,20,100,2,31,1,30,2
IA,52233,30,20,100,1,30,1,30,2
IA,52233,30,20,100,1,31,2,30,2
IA,52233,30,21,100,1,31,2,30,0
IA,52233,30,20,50,1,31,1,30,0
IA,52233,30,20,50,2,31,1,30,0
IA,52233,30,20,50,1,30,2,30,2
IA,52233,30,20,100,1,31,2,30,0
IA,52328,30,20,100,1,31,2,30,0
IA,52233,30,21,100,1,31,1,30,0
IA,52328,30,20,100,1,31,0,30,0
IA,52328,30,20,100,2,31,1,30,2
IA,52411,30,20,100,2,31,3,30,2
IA,52233,30,20,100,2,31,2,30,0
IA,52328,30,21,100,2,30,2,30,1
IA,52233,30,20,100,1,31,2,30,0
