state,zipcode,ethnicity,income,age,sex,education,marriage,children,party
IA,50648,30,30,50,1,31,3,30,0
IA,50607,30,30,100,1,31,2,30,1
IA,50655,30,30,100,1,31,0,30,0
IA,50648,30,30,100,1,31,2,30,1
IA,50682,30,30,100,1,31,2,30,0
IA,50650,30,30,100,2,30,1,30,0
IA,50682,30,30,100,1,31,1,30,0
IA,50648,30,30,100,1,31,2,30,0
IA,50682,30,30,100,2,31,2,30,0
IA,50629,30,30,50,2,31,0,30,0
IA,50655,30,30,100,1,30,1,30,0
IA,50648,30,30,50,2,31,2,30,1
IA,50662,30,30,50,1,31,1,30,2
IA,50641,30,30,50,1,30,2,30,2
IA,50644,30,30,100,1,31,1,30,0
IA,50648,30,30,50,1,30,3,30,0
IA,50674,30,30,100,1,31,2,30,2
IA,50664,30,30,100,2,30,2,30,0
IA,50629,30,30,100,1,30,2,30,0
IA,50655,30,30,100,2,31,2,30,1
IA,52076,30,30,100,2,30,2,30,2
IA,52076,30,30,100,1,31,1,30,1
IA,52326,30,30,100,1,30,1,30,1
IA,50682,30,30,100,1,30,2,30,2
IA,50606,30,30,50,1,30,2,30,0
IA,50674,30,30,50,2,31,1,30,0
IA,50644,30,30,50,2,30,2,30,0
IA,50648,30,30,100,2,31,1,30,0
IA,50648,30,30,50,2,30,3,30,0
IA,50607,30,30,50,1,30,2,30,1
IA,52147,30,30,100,2,31,1,30,0
IA,50682,30,30,100,1,30,1,30,0
IA,50682,30,30,100,1,30,3,30,0
IA,50682,30,30,100,1,30,0,30,0
IA,50629,30,30,100,1,31,1,30,0
IA,50648,30,30,100,2,30,3,30,1
IA,50648,30,30,100,1,30,1,30,2
IA,50648,30,30,50,2,31,2,30,0
IA,50629,30,30,50,2,31,2,30,0
IA,50664,30,30,50,2,31,1,30,0
IA,50655,30,30,50,1,31,3,30,0
IA,50648,30,30,100,2,30,2,30,2
IA,52142,30,30,100,1,31,3,30,0
IA,50641,30,30,100,2,31,0,30,1
IA,50648,30,30,100,1,31,0,30,0
IA,50644,30,30,50,1,31,2,30,1
IA,50641,30,30,100,1,31,2,30,0
IA,50648,30,30,50,2,30,1,30,0
IA,50648,30,30,100,1,30,2,30,2
IA,50674,30,30,100,1,30,1,30,1
IA,50606,30,30,100,1,31,2,30,2
IA,50674,30,30,100,1,31,2,30,0
IA,50629,30,30,100,2,31,0,30,0
IA,50607,30,30,100,2,31,3,30,0
IA,50644,30,30,100,2,31,2,30,1
IA,50648,30,30,100,1,31,2,30,0
IA,50607,30,30,100,1,31,2,30,2
IA,50644,30,30,100,1,31,2,30,2
IA,50641,30,30,100,2,31,3,30,0
IA,52326,30,30,50,1,31,2,30,1
IA,50648,30,30,50,1,31,1,30,2
IA,50655,30,30,100,1,31,2,30,0
IA,50629,30,30,50,1,30,1,30,0
IA,50662,30,30,100,2,30,1,30,2
IA,50606,30,30,100,1,30,1,30,2
IA,50644,30,30,100,2,31,3,30,0
IA,50644,30,30,100,1,31,2,30,2
IA,50641,30,30,100,2,30,3,30,0
IA,50682,30,30,100,1,31,1,30,0
IA,50641,30,30,100,1,30,1,30,2
IA,52142,30,30,100,1,30,2,30,0
IA,50648,30,30,50,2,31,2,30,1
IA,50648,30,30,100,1,31,2,30,1
IA,50648,30,30,100,1,31,2,30,0
IA,50648,30,30,50,2,30,0,30,2
IA,50644,30,30,50,1,31,3,30,2
IA,50629,30,30,50,2,31,0,30,2
IA,50674,30,30,100,1,31,3,30,1
IA,50606,30,30,100,2,31,2,30,2
IA,50662,30,30,100,2,31,3,30,0
IA,50648,30,30,100,1,30,1,30,0
IA,50629,30,30,100,2,30,2,30,1
IA,50648,30,30,100,1,31,2,30,0
IA,52329,30,30,100,2,31,2,30,0
IA,50648,30,30,100,2,31,3,30,0
IA,50682,30,30,100,1,30,1,30,0
IA,50662,30,30,100,1,31,2,30,2
IA,50648,30,30,100,1,31,2,30,2
IA,50655,30,30,100,1,31,2,30,1
IA,50606,30,30,50,1,30,2,30,0
IA,50671,30,30,50,1,31,1,30,0
IA,50648,30,30,50,2,30,1,30,0
IA,50648,30,30,100,1,30,1,30,1
IA,50641,30,30,50,1,30,3,30,0
IA,50648,30,30,100,1,30,3,30,0
IA,50648,30,30,50,1,31,2,30,2
IA,50682,30,30,50,2,31,1,30,0
IA,50655,30,30,100,2,30,3,30,0
IA,50655,30,30,100,1,31,2,30,2
IA,50644,30,30,100,1,31,2,30,0
IA,50648,30,30,100,1,31,1,30,0
IA,50644,30,30,100,1,30,1,30,1
IA,50654,30,30,100,2,31,3,30,1
IA,50644,30,30,100,1,30,3,30,2
IA,50641,30,30,100,1,30,0,30,2
IA,50682,30,30,100,1,30,1,30,1
IA,52326,30,30,100,1,31,2,30,0
IA,50644,30,30,100,2,30,2,30,0
IA,50629,30,30,100,2,31,3,30,0
IA,50650,30,30,50,2,30,2,30,0
IA,50648,30,30,50,2,30,2,30,0
IA,50641,30,30,50,2,30,0,30,0
IA,52147,30,30,100,2,31,3,30,2
IA,50606,30,30,100,1,30,1,30,2
IA,50674,30,30,100,1,30,1,30,0
IA,50662,30,30,100,1,30,1,30,0
IA,50644,30,30,100,2,30,1,30,2
IA,50648,30,30,100,2,30,0,30,0
IA,50655,30,30,100,1,31,2,30,0
IA,50644,30,30,100,2,30,2,30,2
IA,50629,30,30,100,2,31,1,30,1
IA,50644,30,30,100,1,31,1,30,2
IA,50682,30,30,50,1,30,3,30,1
IA,52326,30,30,50,1,31,0,30,0
IA,50648,30,30,100,2,30,0,30,0
IA,50682,30,30,100,2,31,3,30,0
IA,50644,30,30,100,1,30,1,30,0
IA,50629,30,30,100,1,31,2,30,1
IA,52326,30,30,100,2,31,2,30,1
IA,50650,30,30,100,1,30,1,30,1
IA,50606,30,30,100,1,31,3,30,2
IA,52210,30,30,100,1,30,2,30,0
IA,50606,30,30,50,1,31,1,30,2
IA,50629,30,30,100,1,31,1,30,0
IA,50606,30,30,50,1,31,2,30,2
IA,50655,30,30,100,1,31,3,30,2
IA,50655,30,30,100,1,31,2,30,0
IA,50629,30,30,50,2,31,0,30,0
IA,50606,30,30,100,1,31,1,30,0
IA,50629,30,30,100,2,31,0,30,0
IA,52329,30,30,100,1,30,1,30,0
IA,50629,30,30,100,2,30,2,30,0
IA,52210,30,30,100,2,31,1,30,0
IA,50648,30,30,100,1,30,1,30,0
IA,50629,30,30,100,2,31,1,30,2
IA,50641,30,30,100,1,31,2,30,1
IA,50629,30,30,100,1,31,2,30,0
IA,50655,30,30,50,1,31,0,30,0
IA,50674,30,30,100,1,31,2,30,0
IA,50644,30,30,100,2,31,0,30,0
IA,50682,30,30,50,1,31,2,30,0
IA,52210,30,30,50,1,31,2,30,0
IA,52326,30,30,100,1,30,3,30,1
IA,50644,30,30,100,2,31,2,30,2
IA,50641,30,30,100,1,31,2,30,0
IA,50682,30,30,100,1,30,0,30,2
IA,50629,30,30,100,1,31,2,30,0
IA,50682,30,30,100,1,31,2,30,2
IA,50648,30,30,100,2,31,1,30,0
IA,50629,30,30,100,2,30,1,30,0
IA,50644,30,30,50,2,31,2,30,0
IA,52326,30,30,100,2,31,2,30,0
IA,50629,30,30,100,1,31,2,30,0
IA,50648,30,30,100,2,31,2,30,1
IA,50682,30,30,50,1,30,1,30,1
IA,52329,30,30,100,1,31,2,30,0
IA,50641,30,30,50,1,31,2,30,0
IA,52411,30,30,50,2,31,1,30,0
IA,52411,30,30,100,1,31,2,30,2
IA,52233,30,30,100,1,31,1,30,2
IA,52328,30,30,100,1,30,1,30,2
IA,52328,30,30,100,2,31,2,30,2
IA,52233,30,30,100,1,31,3,30,0
IA,52233,30,30,100,1,31,3,30,0
IA,52328,30,30,100,1,30,0,30,0
IA,52328,30,30,100,2,30,1,30,2
IA,52328,30,30,100,2,31,2,30,0
IA,52233,30,30,50,2,31,0,30,0
IA,52233,30,30,100,2,30,1,30,1
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,50,2,31,2,30,2
IA,52328,30,30,100,2,31,0,30,0
IA,52233,30,30,100,1,30,1,30,0
IA,52233,30,30,100,1,31,2,30,1
IA,52328,30,30,100,2,31,1,30,0
IA,52233,30,30,100,1,31,3,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52411,30,30,50,2,31,2,30,1
IA,52328,30,30,50,1,31,1,30,2
IA,52328,30,30,50,1,30,2,30,0
IA,52328,30,30,50,2,30,2,30,1
IA,52233,30,30,50,2,30,3,30,0
IA,52328,30,30,50,2,30,1,30,0
IA,52233,30,30,100,1,30,3,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,31,2,30,1
IA,52233,30,30,100,2,30,2,30,1
IA,52328,30,30,50,1,31,2,30,0
IA,52233,30,30,100,2,30,3,30,1
IA,52233,30,30,100,2,31,3,30,0
IA,52233,30,30,100,2,31,2,30,1
IA,52328,30,30,100,1,30,1,30,0
IA,52233,30,30,50,2,30,3,30,0
IA,52233,30,30,50,2,30,2,30,0
IA,52233,30,30,50,1,31,1,30,0
IA,52328,30,30,100,1,30,1,30,1
IA,52233,30,30,100,1,30,2,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,31,2,30,2
IA,52328,30,30,100,2,31,1,30,2
IA,52233,30,30,100,1,30,3,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,50,1,31,2,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,100,2,30,2,30,2
IA,52328,30,30,100,1,31,2,30,2
IA,52411,30,30,100,1,31,1,30,2
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,30,1,30,0
IA,52328,30,30,100,1,31,2,30,2
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,50,1,30,1,30,0
IA,52233,30,30,50,2,31,1,30,0
IA,52233,30,30,100,1,30,3,30,0
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,100,2,31,1,30,2
IA,52233,30,30,50,2,31,2,30,0
IA,52328,30,30,50,2,30,1,30,2
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,31,1,30,0
IA,52328,30,30,50,2,30,2,30,0
IA,52411,30,30,100,1,31,2,30,2
IA,52233,30,30,100,1,30,1,30,1
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,31,2,30,2
IA,52233,30,30,100,1,31,2,30,2
IA,52328,30,30,50,2,30,2,30,1
IA,52233,30,30,100,1,31,1,30,2
IA,52328,30,30,100,2,31,1,30,2
IA,52328,30,30,100,1,30,1,30,1
IA,52328,30,30,100,2,30,2,30,0
IA,52233,30,30,50,2,31,1,30,2
IA,52233,30,30,50,2,31,0,30,0
IA,52233,30,30,50,1,30,2,30,0
IA,52233,30,30,100,1,31,3,30,0
IA,52302,30,30,100,2,30,3,30,2
IA,52411,30,30,100,2,30,0,30,2
IA,52328,30,30,100,1,30,1,30,0
IA,52328,30,30,100,2,30,3,30,0
IA,52233,30,30,50,1,30,1,30,0
IA,52328,30,30,100,1,31,1,30,2
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,2,31,1,30,2
IA,52233,30,30,100,1,31,1,30,0
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,30,1,30,1
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,50,2,31,3,30,0
IA,52233,30,30,100,2,31,2,30,0
IA,52233,30,30,100,2,31,3,30,0
IA,52328,30,30,100,2,30,0,30,1
IA,52233,30,30,100,2,31,0,30,0
IA,52233,30,30,100,2,31,1,30,1
IA,52328,30,30,100,2,31,2,30,1
IA,52233,30,30,50,1,31,2,30,0
IA,52233,30,30,50,2,30,1,30,0
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,50,1,30,3,30,0
IA,52233,30,30,100,1,31,1,30,2
IA,52233,30,30,100,2,30,0,30,1
IA,52233,30,30,50,1,31,2,30,1
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,50,2,31,2,30,0
IA,52411,30,30,100,2,31,1,30,0
IA,52233,30,30,100,1,30,3,30,2
IA,52328,30,30,100,2,31,3,30,0
IA,52328,30,30,100,1,31,2,30,2
IA,52328,30,30,50,2,30,1,30,0
IA,52328,30,30,100,2,30,2,30,1
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,50,2,31,1,30,2
IA,52328,30,30,100,1,30,0,30,0
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,50,1,31,3,30,1
IA,52411,30,30,100,1,31,2,30,0
IA,52328,30,30,100,1,30,2,30,2
IA,52233,30,30,100,2,30,1,30,2
IA,52233,30,30,100,1,31,2,30,1
IA,52328,30,30,50,1,31,3,30,2
IA,52233,30,30,50,1,30,2,30,1
IA,52328,30,30,50,1,31,0,30,2
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,1,30,1,30,1
IA,52233,30,30,100,1,30,1,30,0
IA,52233,30,30,100,1,30,0,30,0
IA,52233,30,30,100,2,30,1,30,1
IA,52233,30,30,100,2,31,3,30,0
IA,52411,30,30,50,1,30,1,30,0
IA,52233,30,30,50,1,31,2,30,0
IA,52233,30,30,50,1,31,1,30,1
IA,52328,30,30,100,2,31,2,30,1
IA,52233,30,30,100,1,30,1,30,2
IA,52233,30,30,100,1,30,1,30,2
IA,52233,30,30,100,1,30,1,30,2
IA,52328,30,30,50,2,31,2,30,2
IA,52411,30,30,50,1,31,2,30,2
IA,52328,30,30,50,1,30,2,30,2
IA,52328,30,30,50,1,31,2,30,2
IA,52233,30,30,50,2,31,0,30,0
IA,52233,30,30,100,2,31,2,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,100,1,31,2,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,2,30,1,30,1
IA,52233,30,30,100,1,31,3,30,0
IA,52233,30,30,50,2,31,1,30,0
IA,52233,30,30,50,2,30,2,30,1
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,31,2,30,0
IA,52233,30,30,100,2,31,2,30,1
IA,52233,30,30,100,1,31,2,30,1
IA,52328,30,30,100,2,30,2,30,1
IA,52328,30,30,100,2,31,1,30,0
IA,52411,30,30,100,2,31,1,30,0
IA,52233,30,30,50,2,30,2,30,0
IA,52233,30,30,50,1,30,2,30,0
IA,52233,30,30,50,1,31,3,30,1
IA,52233,30,30,50,1,30,2,30,0
IA,52328,30,30,50,2,31,2,30,0
IA,52233,30,30,100,2,31,2,30,1
IA,52233,30,30,50,2,30,1,30,0
IA,52233,30,30,100,1,30,2,30,0
IA,52233,30,30,100,1,30,0,30,1
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,31,3,30,2
IA,52233,30,30,100,2,30,2,30,0
IA,52233,30,30,100,2,31,3,30,0
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,100,1,31,1,30,1
IA,52233,30,30,100,1,31,0,30,1
IA,52233,30,30,100,2,31,2,30,0
IA,52233,30,30,50,2,31,0,30,1
IA,52233,30,30,50,2,31,2,30,2
IA,52233,30,30,50,2,31,1,30,0
IA,52233,30,30,100,1,31,1,30,1
IA,52233,30,30,100,2,31,2,30,2
IA,52233,30,30,100,2,30,1,30,0
IA,52233,30,30,100,2,31,1,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,30,2,30,1
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,100,1,31,2,30,2
IA,52411,30,30,100,1,31,1,30,2
IA,52233,30,30,50,1,31,1,30,0
IA,52233,30,30,100,2,30,0,30,1
IA,52233,30,30,100,2,31,1,30,0
IA,52328,30,30,50,2,31,2,30,1
IA,52328,30,30,50,2,31,2,30,0
IA,52233,30,30,100,2,30,2,30,2
IA,52233,30,30,50,1,30,1,30,0
IA,52328,30,30,50,2,31,1,30,2
IA,52233,30,30,100,1,30,0,30,2
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,50,2,30,2,30,1
IA,52328,30,30,100,2,31,2,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,30,2,30,2
IA,52328,30,30,50,2,30,0,30,1
IA,52328,30,30,100,2,30,2,30,2
IA,52233,30,30,100,1,31,1,30,0
IA,52328,30,30,100,2,31,1,30,2
IA,52328,30,30,100,1,30,1,30,0
IA,52233,30,30,100,1,30,1,30,1
IA,52328,30,30,100,1,31,2,30,0
IA,52233,30,30,50,1,30,1,30,0
IA,52411,30,30,100,1,30,3,30,2
IA,52233,30,30,100,2,31,2,30,1
IA,52328,30,30,100,2,30,2,30,2
IA,52233,30,30,100,1,31,2,30,2
IA,52328,30,30,100,2,30,2,30,1
IA,52233,30,30,50,1,30,2,30,0
IA,52328,30,30,50,1,31,2,30,0
IA,52233,30,30,50,1,31,2,30,2
IA,52233,30,30,50,1,31,2,30,1
IA,52233,30,30,100,2,30,3,30,0
IA,52233,30,30,100,2,31,1,30,1
IA,52233,30,30,50,1,31,2,30,0
IA,52328,30,30,100,1,30,3,30,0
IA,52233,30,30,50,2,31,2,30,2
IA,52328,30,30,50,2,30,1,30,0
IA,52411,30,30,50,2,31,0,30,2
IA,52233,30,30,50,2,30,1,30,2
IA,52233,30,30,100,2,31,1,30,2
IA,52328,30,30,100,2,31,3,30,2
IA,52233,30,30,100,2,30,0,30,1
IA,52233,30,30,100,2,31,1,30,2
IA,52233,30,30,50,2,31,1,30,2
IA,52233,30,30,50,2,31,1,30,0
IA,52328,30,30,50,2,30,2,30,0
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,100,1,30,2,30,1
IA,52328,30,30,100,1,30,1,30,2
IA,52233,30,30,100,2,31,1,30,2
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,50,2,31,2,30,1
IA,52328,30,30,50,2,30,1,30,1
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,2,31,1,30,2
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,2,31,2,30,1
IA,52328,30,30,100,1,31,2,30,1
IA,52328,30,30,100,1,30,2,30,2
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,1,31,1,30,1
IA,52233,30,30,100,1,30,1,30,0
IA,52233,30,30,100,2,30,2,30,0
IA,52233,30,30,100,1,30,1,30,1
IA,52233,30,30,50,2,30,2,30,2
IA,52233,30,30,100,2,31,0,30,1
IA,52233,30,30,50,1,31,2,30,2
IA,52233,30,30,50,1,31,0,30,0
IA,52411,30,30,100,2,30,2,30,2
IA,52233,30,30,50,1,30,2,30,0
IA,52233,30,30,50,2,30,1,30,0
IA,52233,30,30,100,1,31,1,30,2
IA,52328,30,30,100,1,31,3,30,0
IA,52233,30,30,50,2,31,1,30,1
IA,52328,30,30,50,2,31,1,30,1
IA,52328,30,30,100,2,30,2,30,1
IA,52328,30,30,100,1,31,2,30,2
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,2,31,2,30,2
IA,52233,30,30,50,1,31,1,30,0
IA,52328,30,30,50,1,31,2,30,0
IA,52328,30,30,100,1,30,1,30,2
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,30,1,30,1
IA,52328,30,30,50,2,31,3,30,2
IA,52233,30,30,50,2,31,1,30,0
IA,52328,30,30,100,2,31,3,30,1
IA,52233,30,30,100,2,30,0,30,1
IA,52233,30,30,50,1,31,3,30,1
IA,52233,30,30,50,2,31,3,30,0
IA,52233,30,30,50,1,31,1,30,1
IA,52233,30,30,50,2,31,2,30,2
IA,52233,30,30,50,1,31,2,30,0
IA,52328,30,30,100,1,30,3,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52328,30,30,100,1,30,1,30,2
IA,52411,30,30,100,1,30,0,30,2
IA,52233,30,30,100,1,31,0,30,1
IA,52328,30,30,50,1,31,0,30,2
IA,52411,30,30,50,2,30,1,30,0
IA,52233,30,30,50,1,31,2,30,0
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,2,30,2,30,0
IA,52233,30,30,100,1,31,2,30,0
IA,52411,30,30,100,1,30,1,30,2
IA,52233,30,30,50,2,30,2,30,1
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,50,1,31,3,30,1
IA,52233,30,30,50,2,30,2,30,1
IA,52233,30,30,50,1,30,2,30,0
IA,52233,30,30,100,1,30,1,30,2
IA,52233,30,30,50,2,31,3,30,0
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,2,30,3,30,1
IA,52233,30,30,50,2,30,1,30,1
IA,52233,30,30,50,2,30,0,30,1
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,100,1,30,1,30,0
IA,52328,30,30,100,1,30,1,30,0
IA,52233,30,30,100,1,30,1,30,0
IA,52233,30,30,50,2,30,1,30,0
IA,52328,30,30,50,1,31,2,30,1
IA,52328,30,30,50,1,31,1,30,1
IA,52233,30,30,100,2,31,1,30,2
IA,52233,30,30,100,1,30,1,30,1
IA,52233,30,30,100,2,31,2,30,0
IA,52328,30,30,100,2,30,2,30,2
IA,52233,30,30,100,2,30,2,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52328,30,30,100,2,30,2,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52328,30,30,100,2,31,1,30,1
IA,52328,30,30,100,2,31,0,30,0
IA,52328,30,30,50,2,30,2,30,0
IA,52328,30,30,50,2,31,1,30,0
IA,52233,30,30,100,1,30,1,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,50,1,30,0,30,0
IA,52233,30,30,50,2,30,2,30,0
IA,52233,30,30,100,2,31,2,30,0
IA,52233,30,30,100,2,30,1,30,0
IA,52233,30,30,100,2,31,1,30,0
IA,52233,30,30,100,2,30,2,30,2
IA,52411,30,30,100,1,30,1,30,0
IA,52328,30,30,100,1,31,2,30,1
IA,52411,30,30,50,1,31,2,30,0
IA,52233,30,30,50,1,30,2,30,2
IA,52233,30,30,50,1,31,2,30,0
IA,52328,30,30,50,1,30,1,30,2
IA,52328,30,30,100,2,30,1,30,1
IA,52233,30,30,50,2,31,2,30,1
IA,52328,30,30,100,2,31,2,30,2
IA,52411,30,30,100,1,31,2,30,2
IA,52233,30,30,100,2,30,2,30,2
IA,52328,30,30,100,1,31,2,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,100,1,30,1,30,2
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,50,1,30,2,30,0
IA,52233,30,30,50,2,31,2,30,0
IA,52328,30,30,50,1,31,1,30,0
IA,52233,30,30,100,1,30,2,30,0
IA,52233,30,30,50,2,31,1,30,2
IA,52233,30,30,50,1,30,2,30,1
IA,52233,30,30,100,2,31,2,30,0
IA,52328,30,30,100,1,31,3,30,2
IA,52233,30,30,50,2,31,0,30,0
IA,52328,30,30,50,2,30,2,30,0
IA,52328,30,30,100,2,31,1,30,2
IA,52328,30,30,100,1,31,0,30,0
IA,52328,30,30,50,1,31,1,30,2
IA,52233,30,30,50,1,31,2,30,1
IA,52328,30,30,50,1,31,0,30,0
IA,52233,30,30,50,1,31,2,30,1
IA,52328,30,30,100,2,31,3,30,0
IA,52328,30,30,100,1,31,3,30,2
IA,52328,30,30,100,2,30,2,30,0
IA,52328,30,30,50,2,31,2,30,2
IA,52233,30,30,100,1,31,1,30,0
IA,52233,30,30,50,2,30,2,30,0
IA,52328,30,30,100,1,30,3,30,1
IA,52233,30,30,100,2,31,2,30,0
IA,52328,30,30,100,1,30,3,30,2
IA,52233,30,30,100,2,31,1,30,0
IA,52233,30,30,100,2,30,2,30,1
IA,52328,30,30,100,1,30,1,30,1
IA,52233,30,30,50,2,30,2,30,1
IA,52233,30,30,50,2,31,1,30,0
IA,52233,30,30,100,1,31,1,30,2
IA,52233,30,30,100,2,31,2,30,1
IA,52233,30,30,100,1,31,2,30,0
IA,52233,30,30,100,2,31,2,30,2
IA,52233,30,30,100,2,30,1,30,2
IA,52233,30,30,100,1,31,1,30,1
IA,52328,30,30,50,2,31,1,30,0
IA,52328,30,30,50,1,30,2,30,0
IA,52233,30,30,50,2,30,2,30,0
IA,52233,30,30,100,1,31,2,30,2
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,50,2,31,1,30,1
IA,52233,30,30,100,2,31,2,30,1
IA,52233,30,30,100,1,31,0,30,1
IA,52233,30,30,100,2,31,0,30,0
IA,52233,30,30,50,2,31,1,30,0
IA,52328,30,30,100,2,30,2,30,0
IA,52233,30,30,100,1,30,2,30,1
IA,52233,30,30,100,2,31,3,30,1
IA,52328,30,30,100,1,30,1,30,0
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,50,2,30,1,30,0
IA,52233,30,30,50,2,31,2,30,1
IA,52233,30,30,100,1,31,2,30,1
IA,52233,30,30,100,2,30,1,30,1
IA,52328,30,30,100,2,31,2,30,1
IA,52328,30,30,50,1,31,2,30,2
IA,52233,30,30,100,2,30,1,30,1
IA,52328,30,30,100,1,30,1,30,2
IA,52233,30,30,50,2,31,0,30,1
IA,52328,30,30,50,1,31,2,30,0
IA,52328,30,30,100,2,31,0,30,2
IA,52328,30,30,100,2,31,1,30,2
IA,52328,30,30,100,2,31,1,30,0
IA,52328,30,30,50,2,30,2,30,2
IA,52233,30,30,50,2,31,2,30,0
IA,52233,30,30,50,2,30,2,30,1
IA,52233,30,30,100,1,31,2,30,0
IA,52328,30,30,100,1,30,1,30,0
IA,52403,30,30,100,1,31,2,30,2
IA,52403,30,30,100,2,30,3,30,1
IA,52403,30,30,100,1,30,1,30,0
IA,52227,30,30,100,1,30,2,30,1
IA,52227,30,30,100,1,30,1,30,0
IA,52227,30,30,50,2,30,3,30,2
IA,52227,30,30,100,1,31,2,30,1
IA,52403,30,30,50,1,31,2,30,0
IA,52227,30,30,100,2,30,0,30,0
IA,52314,30,30,100,1,30,1,30,0
IA,52227,30,30,100,2,31,3,30,2
IA,52403,30,30,100,1,30,1,30,2
IA,52302,30,30,100,1,31,2,30,2
IA,52227,30,30,50,1,31,1,30,0
IA,52227,30,30,100,2,31,2,30,2
IA,52227,30,30,100,2,31,2,30,1
IA,52227,30,30,100,1,31,2,30,1
IA,52227,30,30,100,2,31,3,30,0
IA,52227,30,30,100,2,31,0,30,1
IA,52227,30,30,100,2,31,3,30,2
IA,52227,30,30,100,2,31,3,30,2
IA,52314,30,30,100,2,31,3,30,2
IA,52403,30,30,100,1,31,2,30,0
IA,52227,30,30,50,1,30,2,30,1
IA,52302,30,30,50,2,31,1,30,2
IA,52227,30,30,100,1,31,2,30,2
IA,52403,30,30,100,2,31,2,30,1
IA,52314,30,30,100,2,30,1,30,2
IA,52403,30,30,100,1,31,1,30,1
IA,52227,30,30,50,1,31,2,30,0
IA,52302,30,30,50,1,31,0,30,0
IA,52403,30,30,100,1,31,2,30,1
IA,52302,30,30,100,2,30,2,30,1
IA,52227,30,30,100,2,31,2,30,1
IA,52227,30,30,50,2,30,3,30,0
IA,52227,30,30,100,2,30,2,30,0
IA,52403,30,30,100,2,31,2,30,0
IA,52403,30,30,100,2,31,0,30,1
IA,52403,30,30,50,2,31,2,30,2
IA,52227,30,30,100,2,31,3,30,0
IA,52227,30,30,50,2,30,2,30,2
IA,52302,30,30,100,2,30,1,30,1
IA,52403,30,30,100,1,31,1,30,0
IA,52227,30,30,100,1,30,2,30,0
IA,52403,30,30,50,2,31,2,30,0
